Battery_ID,Cycle_Index,Discharge_Index,Ambient_Temperature,Discharge_Time_Seconds,Max_Temp_Reached,Min_Voltage_Recorded,Voltage_Drop_Rate_V_per_sec,Internal_Resistance_Re,Cycles_Since_Impedance,Capacity_Ahr,SoH
B0005,194,59,24,3230.109,39.349611598028886,2.656450207001938,0.00047762989610602145,0.04950631616559385,1.0,1.7003110272642588,0.9158753289666399
B0005,198,60,24,3229.7810000000027,39.29444535878087,2.626177688152069,0.0004870539211445263,0.04865176277959679,1.0,1.6945798601797895,0.9127882263985312
B0005,202,61,24,3212.469,39.10487658009542,2.6582230344240045,0.0004798140599170877,0.04916575568371288,1.0,1.6849029086609286,0.9075757205607075
B0005,206,62,24,3213.219,39.0462609369598,2.695100237338448,0.0004681738605195004,0.04923427342088277,1.0,1.6744741591159717,0.9019582574806932
B0005,210,63,24,3203.578,39.398032192832,2.639091813583503,0.0004869243560661873,0.0505475864921389,1.0,1.6745692479879102,0.902009477257823
B0005,214,64,24,3195.125,39.10678394120843,2.6857210282450983,0.0004732409807588381,0.050118814742107526,1.0,1.663716375981405,0.896163559916933
B0005,216,65,24,3195.3129999999946,39.44448954135193,2.69017866510873,0.0004729278369483334,0.050118814742107526,3.0,1.659013868748246,0.893630546668135
B0005,220,66,24,3186.297,39.509602016775695,2.639895313359579,0.0004894222545937329,0.049792567319026114,1.0,1.6538540573335014,0.8908512057704355
B0005,224,67,24,3176.438,39.334865362245324,2.68991452927918,0.00047506096941937075,0.049865378066600005,1.0,1.642653782130131,0.8848181591266643
B0005,228,68,24,3167.593,39.43723270017243,2.65935818848874,0.0004859144783116082,0.049811932785538866,1.0,1.6378578430223698,0.8822348186450748
B0005,232,69,24,3167.719,39.51375235624076,2.6657030585650423,0.0004840204808868566,0.04850673488997184,1.0,1.6327350407099108,0.8794754127611387
B0005,236,70,24,3159.077999999994,39.60170302810528,2.642986759012803,0.0004927365033348928,0.050023074203339506,1.0,1.6277528915533617,0.8767917699307696
B0005,240,71,24,3148.829,39.687463597582074,2.6311169118893036,0.000497856607309806,0.05020469043786587,1.0,1.622125485521159,0.8737605584239754
B0005,244,72,24,3149.094,39.53535075538898,2.696157404617167,0.0004772635473932831,0.04975857340773159,1.0,1.6113256603765849,0.8679432148624366
B0005,248,73,24,3140.547,39.6502371632164,2.6667596238241567,0.0004877338977311269,0.04968675503783295,1.0,1.6065631397488385,0.865377875300024
B0005,252,74,24,3131.625,39.69929058154853,2.6403185448373043,0.0004976374520037998,0.04995005707049774,1.0,1.6015142233917594,0.8626582682073705
B0005,256,75,24,3121.907,39.56076309770468,2.69892986372897,0.0004804338395307616,0.050282564251258356,1.0,1.590369231400328,0.8566549999565574
B0005,260,76,24,3122.125,39.63708096307912,2.6682466504352993,0.0004902132011980204,0.04992007781904663,1.0,1.5857889968242211,0.854187849075412
B0005,264,77,24,3121.672,39.43977047692484,2.6479207279724903,0.0004972941598120826,0.05007996435013632,1.0,1.5849430707374117,0.853732189598637
B0005,266,78,24,3120.86,39.839022256254516,2.6741633856529066,0.0004892756176436653,0.05007996435013632,3.0,1.5955263892495937,0.8594329115068511
B0005,270,79,24,3103.828,39.41794949618613,2.6892528956736257,0.00048614079806615296,0.05487320211540928,1.0,1.5747301747801037,0.8482309964083232
B0005,274,80,24,3095.094,39.262781682151214,2.688809122993162,0.00048777676090094093,0.055240499862766274,1.0,1.5649019950937946,0.8429370312695894
B0005,278,81,24,3095.781,39.47237839941986,2.6743555987897745,0.0004924396366147328,0.055080368328742545,1.0,1.5597659473370362,0.8401704907053151
B0005,282,82,24,3094.328,40.037541469513684,2.6430294964336345,0.0005025615045442976,0.05484578494342528,1.0,1.5594815668184234,0.8400173086716403
B0005,286,83,24,3086.531,40.142730162011574,2.6584858447131823,0.0004988883777780857,0.05808949268604193,1.0,1.55468935359061,0.8374359751414073
B0005,290,84,24,3085.625,40.1165626728546,2.629782173759164,0.0005082486003049186,0.05639999430512618,1.0,1.5488741079890418,0.8343035835418966
B0005,294,85,24,3067.203,39.87503330866132,2.6622967647315545,0.0005010265846369212,0.057159147914507935,1.0,1.538236598942558,0.8285736718133292
B0005,298,86,24,3058.157,39.61961987024145,2.682380966742509,0.0004954908959148285,0.056998793862942924,1.0,1.527914258251028,0.8230135260370756
B0005,302,87,24,3058.812,40.067324667444815,2.6401894768922713,0.0005091555634059839,0.05791594677751306,1.0,1.5285252629756445,0.8233426447360579
B0005,306,88,24,3058.578,40.24716716520102,2.693769409137257,0.0004918025008657843,0.0585831887959693,1.0,1.522647325284378,0.8201764839394088
B0005,310,89,24,3049.328,40.30253125568348,2.695787450704935,0.0004926910708933598,0.05684411239635824,1.0,1.5174859938489869,0.8173963242800902
B0005,313,90,24,3177.219,40.09418103142496,2.6920548172137724,0.0004818255338149535,0.05667203462955093,1.0,1.605818899130659,0.8649769888680268
B0005,316,91,24,3082.937,40.52238496316615,2.629071246219689,0.0005096931269403558,0.058223361510524915,2.0,1.5638491446744425,0.8423699116610504
B0005,320,92,24,3074.266,40.56886357314186,2.631343871050918,0.0005097243350507763,0.05869361561103209,1.0,1.5480915247767786,0.8338820438085877
B0005,324,93,24,3066.0,40.27804845768325,2.6983970036642315,0.0004892225082305076,0.05687355099054793,1.0,1.5323755631868592,0.8254166152720488
B0005,328,94,24,3056.437,40.2921849196155,2.6338485871981514,0.0005117151774699061,0.058401226760293384,1.0,1.5269528268489705,0.8224956494324317
B0005,332,95,24,3048.219,40.184384347174266,2.671566207861818,0.0005007479568811896,0.05713926164978321,1.0,1.5169573017136326,0.8171115433925789
B0005,336,96,24,3039.218,40.320066232195046,2.6540810507928123,0.0005079719138007143,0.056846750542401,1.0,1.5118975960142693,0.8143861246029738
B0005,340,97,24,3039.047,40.336505612651585,2.656849703962618,0.0005070305382153516,0.05971458306876328,1.0,1.5065638960681105,0.811513118362076
B0005,344,98,24,3030.375,40.43267631588412,2.6363048614501152,0.0005152992758359195,0.057876489486257204,1.0,1.5015453526671363,0.8088098717121404
B0005,348,99,24,3021.0,40.314538591575015,2.69951692300468,0.0004957927286058045,0.057106052592570886,1.0,1.4908444050400238,0.8030457886878684
B0005,352,100,24,3021.75,40.386661855917744,2.698216006032282,0.0004961734776103787,0.05832440115222774,1.0,1.485868384561201,0.8003654470798278
B0005,356,101,24,3012.265,40.43384612547835,2.6911707598773864,0.0005000442731081839,0.05853988727737317,1.0,1.480413677976106,0.7974272604140161
B0005,360,102,24,3002.641,40.44479269068758,2.690162319231471,0.0005020763085959153,0.057610002271573896,1.0,1.4752095869031632,0.7946240682056631
B0005,364,103,24,3012.0,40.58499656066617,2.6355034454892072,0.0005169161374075417,0.05687744083786221,1.0,1.4859035988304024,0.8003844153038009
B0005,367,104,24,3020.11,40.99869158762305,2.6594753656507684,0.0005110309345939747,0.05841225795718409,2.0,1.4960918298136696,0.8058723226653155
B0005,371,105,24,3002.172000000006,40.997807625227495,2.644554999824577,0.0005174246540195979,0.06019789084807145,1.0,1.4808005946928984,0.7976356737393387
B0005,375,106,24,2992.703,40.84213757482493,2.6719601666204564,0.0005099262391641462,0.05988352416265757,1.0,1.4697543268466824,0.79168558341158
B0005,379,107,24,2964.468,40.69012464267011,2.6598211033173382,0.0005169027618755173,0.058875120497055886,1.0,1.4539012274845928,0.7831462853887025
B0005,383,108,24,2983.375,40.69938049882204,2.688360455508818,0.0005056799506709549,0.05844518592952695,1.0,1.4541462067235693,0.7832782438583529
B0005,387,109,24,2975.297,41.06026204078849,2.6376728619288525,0.0005242940967484285,0.06055121054997781,1.0,1.455023751906683,0.7837509350133121
B0005,391,110,24,2974.9850000000006,41.19696040482682,2.645120521151077,0.0005214433543004569,0.05995025589217596,1.0,1.449042163761236,0.7805289427291894
B0005,395,111,24,2966.25,40.84446688602949,2.698012437629632,0.0005053809437421127,0.05956501303684226,1.0,1.4386709371480566,0.7749424644709048
B0005,399,112,24,2956.359,40.764203830749366,2.6928942772989077,0.0005087389707389947,0.059853349010250065,1.0,1.433445432156979,0.7721277376203588
B0005,403,113,24,2956.344,41.11212504270441,2.6483923655058113,0.0005238608411982727,0.05874548029308314,1.0,1.4333958900838095,0.7721010517012333
B0005,407,114,24,2956.406,41.27256611507568,2.6832134764261997,0.0005117806394381815,0.06083767084489383,1.0,1.42806487344776,0.7692294908297354
B0005,411,115,24,2947.266,41.15574924454392,2.684960445221862,0.0005129642714925621,0.05993762786815949,1.0,1.4229203181741186,0.7664583676775116
B0005,415,116,24,2937.984,41.03237216951879,2.669922120529456,0.000519507691290174,0.05959588691816853,1.0,1.417429032731308,0.7635004777498812
B0005,419,117,24,2929.125,40.937269906716935,2.664105530655056,0.0005231776185384144,0.058400743519397356,1.0,1.412409228794446,0.7607965521102183
B0005,423,118,24,2928.454,41.240704611971786,2.634098605983684,0.0005336508393605127,0.06260506440345279,1.0,1.412578792940193,0.7608878881159705
B0005,427,119,24,2929.375,41.43649987692296,2.68378702970616,0.0005164953267569753,0.06115195391732467,1.0,1.4075983731469897,0.7582051768100095
B0005,431,120,24,2946.031,41.16703904201915,2.660031949282934,0.0005190900552267891,0.059630601199984506,1.0,1.4333920485221476,0.7720989824377313
B0005,433,121,24,2955.438,41.36216559728765,2.650011641082063,0.0005248402788878223,0.059630601199984506,3.0,1.4382550176792908,0.7747184287655712
B0005,437,122,24,2937.625,41.02198772703674,2.6936969083341418,0.0005117157041760053,0.060986669920577066,1.0,1.4173547174485526,0.7634604477007023
B0005,441,123,24,2929.078,40.78818812957494,2.697073130067154,0.0005120478048738727,0.06100425704109886,1.0,1.406981663677643,0.7578729852409039
B0005,445,124,24,2918.375,40.81506138506309,2.6806995515145213,0.0005194635385510475,0.06232914782727364,1.0,1.4012037783587625,0.7547607178190572
B0005,449,125,24,2919.812,40.858374219876424,2.6695398084864568,0.0005229102059495088,0.061502762788551504,1.0,1.3967008232726328,0.7523351936621817
B0005,453,126,24,2900.422,40.839876773287166,2.671695307817951,0.0005256083786934749,0.06141907994833745,1.0,1.391284788852726,0.7494178378216989
B0005,457,127,24,2901.375,40.85376069244676,2.661289185949965,0.0005288808300357292,0.06121665145307191,1.0,1.3862287677978349,0.7466944037718938
B0005,461,128,24,2901.187,40.74795214258888,2.667817533540102,0.0005265564433821837,0.062704070176938,1.0,1.3804366761974138,0.74357448411315
B0005,465,129,24,2891.64,40.68794001196382,2.684008069130594,0.0005230718500662169,0.06172613583587411,1.0,1.3752364150256224,0.740773354887346
B0005,469,130,24,2882.906,40.7810749453613,2.6585256208771644,0.0005327372839689724,0.06185223703499693,1.0,1.3705128024895008,0.7382289732324248
B0005,473,131,24,2883.265,40.88159339768709,2.6372250579822927,0.0005405811203269466,0.06310358102659182,1.0,1.3705085566270399,0.7382266861916329
B0005,477,132,24,2882.969,40.81191473576834,2.6514257735606432,0.000535614077398604,0.06228746060457266,1.0,1.3647355108681518,0.7351170256067291
B0005,481,133,24,2891.656,41.11793533148924,2.676384659108382,0.0005229179975568293,0.06270549893166993,1.0,1.375392016895762,0.7408571700903981
B0005,483,134,24,2901.25,41.248795355864885,2.6949138502817815,0.0005188910478378406,0.06270549893166993,3.0,1.3861115151535393,0.746631245442362
B0005,485,135,24,2891.703,41.16242984455477,2.6973343716306273,0.0005190161740909901,0.06270549893166993,5.0,1.3698500035838939,0.7378719555127383
B0005,489,136,24,2883.016,41.16437554618679,2.642540259937964,0.000538732644217125,0.053286381622558374,1.0,1.3647827949260758,0.735142495242232
B0005,493,137,24,2873.453,40.864216180205034,2.699226257883075,0.0005208122464484471,0.05293147474045376,1.0,1.3543220466259964,0.7295077959801872
B0005,497,138,24,2874.031,41.25434553511566,2.676480329780849,0.0005286760771418749,0.05588929297745871,1.0,1.3546417018378962,0.7296799787853683
B0005,501,139,24,2874.234,41.45023191903855,2.642142168479886,0.0005405550959054959,0.05841778368115902,1.0,1.3547039213192407,0.7297134934112401
B0005,505,140,24,2864.984,41.27708509224051,2.644725254926797,0.0005415503092250407,0.056411433170262516,1.0,1.349314997503458,0.7268107407422197
B0005,509,141,24,2855.093,41.064605154983276,2.632270655366611,0.0005479128033406888,0.05568015964086863,1.0,1.3441891937970554,0.7240497181525036
B0005,513,142,24,2855.625,40.99284868101728,2.6391006118876117,0.0005451521713559624,0.056210257603528525,1.0,1.3389913790695755,0.7212499067079483
B0005,517,143,24,2855.594,41.29040553417739,2.637841830893275,0.0005456519946703377,0.05579452141186236,1.0,1.3389145230206971,0.721208508070922
B0005,521,144,24,2847.437,41.22740227746052,2.668286095904868,0.0005365953630683567,0.057799714665998925,1.0,1.3340066759761655,0.7185648881952921
B0005,525,145,24,2847.36,41.04619550953222,2.6490198126838553,0.0005431398804103404,0.05577529472858128,1.0,1.3286444309174914,0.7156765060826296
B0005,529,146,24,2837.328,40.85874389007758,2.664058512378051,0.0005398337608552816,0.056559391313402284,1.0,1.3231708992276219,0.7127281792431958
B0005,533,147,24,2837.281,40.79196924883506,2.6883611693898826,0.0005313209682373751,0.05334424687864744,1.0,1.3181691588445197,0.7100339835664494
B0005,537,148,24,2838.515,41.14127834456325,2.6869753836302124,0.0005313948903844097,0.056262478978249195,1.0,1.3184664436640334,0.7101941165230103
B0005,541,149,24,2828.328,41.14429319149828,2.6507536817766586,0.0005463694971383016,0.05339424998746291,1.0,1.318293040102702,0.7101007124097442
B0005,545,150,24,2838.265,40.66184230912503,2.6646322789106516,0.0005355040928527314,0.05854525235071128,1.0,1.323872422244268,0.7131060557689289
B0005,548,151,24,2864.547,41.046694544970684,2.6400211837268666,0.0005450143749476668,0.057849417299627566,2.0,1.3601216766554785,0.7326317762261326
B0005,552,152,24,2846.39,41.0462053156659,2.674198661305034,0.0005345384525514647,0.06142385686894261,1.0,1.3395306867947354,0.721540405700353
B0005,556,153,24,2837.969,40.868302643225604,2.696427051131168,0.0005283064996199827,0.05952338030179974,1.0,1.3290286565120697,0.7158834698305493
B0005,560,154,24,2838.156,40.85283588259973,2.6928340297696836,0.0005297555950809722,0.05926159085880675,1.0,1.3236741274998955,0.7129992439790138
B0005,564,155,24,2829.843,40.85270645265791,2.681747855329962,0.0005350279618081227,0.05952378458944331,1.0,1.318633896753293,0.7102843154047166
B0005,568,156,24,2829.625,40.8263251809212,2.696791414385091,0.0005297542508628182,0.05967664811705819,1.0,1.3134751321324272,0.7075055383642601
B0005,572,157,24,2819.437,40.90308836809665,2.664695973142795,0.0005432479644820334,0.05975988463048883,1.0,1.3132020634442203,0.7073584494666222
B0005,576,158,24,2819.579,40.84337405460518,2.679191623358613,0.0005378171026818667,0.05950259165745283,1.0,1.3077959946944353,0.704446461650727
B0005,580,159,24,2810.672,40.81792110626284,2.699983457940659,0.0005320280912520444,0.05955598055289399,1.0,1.3030329186405918,0.7018808229071344
B0005,584,160,24,2811.485,40.946993847659506,2.666300786624286,0.0005438767307603753,0.05949136479118529,1.0,1.3033573559038205,0.7020555815721221
B0005,588,161,24,2802.422,41.074938058306316,2.6308501373847837,0.0005583866972383229,0.06052114924707915,1.0,1.3034100438655642,0.7020839620292978
B0005,592,162,24,2801.625,41.02476444658572,2.673348140468748,0.0005433322294320004,0.05982677899726283,1.0,1.2978870806495706,0.699109008817086
B0005,596,163,24,2802.031,41.06214198725253,2.632763831012711,0.0005579178570890086,0.057944393691446945,1.0,1.2980735056918902,0.6992094269724848
B0005,600,164,24,2793.39,40.98366325567302,2.6687371180046218,0.0005469711692701162,0.06175931225184275,1.0,1.293463613844243,0.6967263011532883
B0005,604,165,24,2793.39,40.98234242711097,2.696396337945361,0.0005367053068017576,0.05898908039586478,1.0,1.288003392619118,0.6937851440175622
B0005,608,166,24,2792.485,41.06375085817118,2.6794834862925194,0.0005430211881381793,0.05763029720163586,1.0,1.2874525221379407,0.6934884167276275
B0005,612,167,24,2802.016,41.047029587744966,2.6787137407179737,0.000537510547273947,0.057823749393303175,1.0,1.3090153642307354,0.705103277055252
B0005,614,168,24,2820.39,41.051007697556734,2.655378369801326,0.000548360420416695,0.057823749393303175,3.0,1.3250793286429356,0.7137561578838874
B0006,2,1,24,3690.234,39.16298653238707,2.4757677568281857,0.00046177431318179823,0.06123359021000344,0.0,2.035337591005598,1.0
B0006,4,2,24,3672.344,39.2462026826329,2.35152551190002,0.000497165496098824,0.06123359021000344,0.0,2.0251402460314116,0.9949898508143074
B0006,6,3,24,3651.641,38.999202460252846,2.4404797151065436,0.0004758522559544479,0.06123359021000344,0.0,2.013326371345464,0.9891854698908897
B0006,8,4,24,3631.563,38.843627771866515,2.4791558539003917,0.00046795457056405897,0.06123359021000344,0.0,2.0132846655407413,0.9891649790372313
B0006,10,5,24,3629.172,38.97798888258284,2.280187848173442,0.0005230014183389428,0.06123359021000344,0.0,2.000528337624771,0.9828975529491258
B0006,12,6,24,3652.281,38.83989920742278,2.4392842568466446,0.0004802292776499238,0.06123359021000344,0.0,2.0138990759931645,0.989466850557287
B0006,14,7,24,3650.828,39.04610837498471,2.2812068449406446,0.0005238608223134543,0.06123359021000344,0.0,2.013101105626967,0.98907479256665
B0006,16,8,24,3572.453,38.87507521022778,2.366410527029613,0.0005067711460684992,0.06123359021000344,0.0,1.9687898262728398,0.9673038197560735
B0006,18,9,24,3550.594,38.7260539826455,2.436020049578708,0.0004901571650802724,0.06123359021000344,0.0,1.9681661764334244,0.9669974087497759
B0006,20,10,24,3551.25,38.98629728904917,2.1864377487643725,0.0005604956680431661,0.06123359021000344,0.0,1.9572307917560536,0.9616246466459876
B0006,22,11,24,3530.25,38.65978861919643,2.3406023605912454,0.0005203532750856754,0.06123359021000344,0.0,1.9455991514129352,0.9559098009149796
B0006,25,12,24,3491.016,38.84979195732924,2.4263021374140443,0.0005017719693577316,0.06123359021000344,0.0,1.9347505044841131,0.9505796547137972
B0006,27,13,24,3470.281,38.75128344015104,2.4753697700007034,0.0004901466594426281,0.06123359021000344,0.0,1.9232799539368028,0.9449439554578114
B0006,29,14,24,3470.0,38.76853764058789,2.342364523655007,0.0005289994038487506,0.06123359021000344,0.0,1.911889930948487,0.939347820920401
B0006,31,15,24,3450.297,38.84686112344348,2.188400081882664,0.0005764836765460794,0.06123359021000344,0.0,1.9010667141979305,0.9340301690486008
B0006,33,16,24,3429.407,38.865889781652804,2.1206980945954057,0.0005992049393825358,0.06123359021000344,0.0,1.8891989948061458,0.9281993331989463
B0006,35,17,24,3409.484,38.647578733807656,2.369981457799298,0.0005301743790723173,0.06123359021000344,0.0,1.878278372248849,0.9228338240050139
B0006,37,18,24,3390.422,38.79218188173866,2.247991649924625,0.0005687678082021704,0.06123359021000344,0.0,1.8675697161520206,0.9175724579573611
B0006,39,19,24,3390.281,38.77022223929529,2.4115317107898875,0.0005208767531864638,0.06123359021000344,0.0,1.8675892574453767,0.9175820589657847
B0006,42,20,24,3591.734,37.54320599748628,2.2033558468593775,0.0005488235852978799,0.06123359021000344,1.0,1.979626548250818,0.9726281070025072
B0006,46,21,24,3552.297,37.90362577530197,2.35887751155593,0.0005113160607647734,0.06062991544979002,1.0,1.9575499080884022,0.9617814345585967
B0006,50,22,24,3531.578,37.6701605139887,2.218672914041916,0.0005545805265572509,0.0608598716542857,1.0,1.9458150170787551,0.956015859814876
